"Time [s]"	"Coolant Temperature"	"Intake Manifold Pressure"	"Engine RPM"	"Vehicle Speed"	"Timing Advance (Cyl. #1)"	"Intake Air Temperature"	"Fuel Level Input"	"Distance since ECU reset"	"CAT Temperature B1S1"	"Absolute Engine Load"	"Commanded Equivalence Ratio"	"Comm. Throttle Actuator Cntrl"	
    2021-05-30 11:52:57.647	93.0	39.0	907.75	0.0	1.0	40.0	100.0	3676.0	363.29998779296875	21.568628311157227	99.96337890625	7.058823585510254	
    2021-05-30 11:53:12.888	93.0	39.0	907.75	0.0	1.0	40.0	100.0	3676.0	363.29998779296875	21.568628311157227	99.96337890625	7.058823585510254	
    2021-05-30 11:53:16.767	93.0	40.0	927.5	0.0	-1.5	40.0	100.0	3676.0	366.29998779296875	21.960784912109375	101.904296875	7.058823585510254	
    2021-05-30 11:53:20.209	93.0	38.0	937.0	0.0	-3.0	40.0	100.0	3676.0	366.8999938964844	21.568628311157227	99.7039794921875	7.058823585510254	
    2021-05-30 11:53:23.748	93.0	40.0	901.0	0.0	4.0	40.0	100.0	3676.0	367.6000061035156	21.568628311157227	101.6021728515625	7.058823585510254	
    2021-05-30 11:53:27.170	94.0	40.0	921.75	0.0	0.0	40.0	100.0	3676.0	368.29998779296875	21.568628311157227	100.0732421875	7.058823585510254	
    2021-05-30 11:53:34.365	94.0	39.0	927.25	0.0	-2.5	40.0	100.0	3676.0	369.70001220703125	21.568628311157227	100.1434326171875	7.058823585510254	
    2021-05-30 11:53:37.634	94.0	39.0	909.75	0.0	-1.0	40.0	100.0	3676.0	370.3999938964844	21.568628311157227	97.454833984375	7.058823585510254	
    2021-05-30 11:53:38.657	94.0	40.0	932.75	0.0	-2.5	41.0	100.0	3676.0	370.79998779296875	21.568628311157227	97.6165771484375	7.058823585510254	
    2021-05-30 11:53:39.795	94.0	40.0	917.5	0.0	4.0	41.0	100.0	3676.0	371.0	21.568628311157227	101.654052734375	7.058823585510254	
    2021-05-30 11:53:40.913	94.0	38.0	933.5	0.0	-2.0	41.0	100.0	3676.0	371.20001220703125	21.568628311157227	99.615478515625	7.058823585510254	
    2021-05-30 11:53:42.133	94.0	40.0	913.5	0.0	1.5	41.0	100.0	3676.0	371.3999938964844	21.568628311157227	101.275634765625	7.058823585510254	
    2021-05-30 11:53:43.276	94.0	39.0	929.0	0.0	-1.5	41.0	100.0	3676.0	371.6000061035156	21.568628311157227	99.59716796875	7.058823585510254	
    2021-05-30 11:53:44.475	94.0	46.0	912.25	0.0	-0.5	41.0	100.0	3676.0	371.79998779296875	21.568628311157227	97.0977783203125	7.843137264251709	
    2021-05-30 11:53:45.856	94.0	38.0	1154.25	0.0	-9.0	41.0	100.0	3676.0	372.20001220703125	21.568628311157227	99.7772216796875	8.235294342041016	
    2021-05-30 11:53:47.026	94.0	54.0	1202.0	0.0	-1.0	41.0	100.0	3676.0	372.79998779296875	20.39215660095215	96.1822509765625	12.941176414489746	
    2021-05-30 11:53:48.105	94.0	74.0	1465.0	0.0	11.0	41.0	100.0	3676.0	373.79998779296875	33.33333206176758	98.4100341796875	18.431371688842773	
    2021-05-30 11:53:49.186	94.0	32.0	1469.75	0.0	3.0	41.0	100.0	3676.0	375.29998779296875	20.784313201904297	100.0	9.411765098571777	
    2021-05-30 11:53:50.266	94.0	59.0	1825.25	0.0	12.5	40.0	100.0	3676.0	376.79998779296875	30.19607925415039	97.5555419921875	14.901960372924805	
    2021-05-30 11:53:51.351	95.0	68.0	1596.5	2.0	26.5	40.0	100.0	3676.0	378.79998779296875	35.29411697387695	97.81494140625	14.117647171020508	
    2021-05-30 11:53:52.433	95.0	65.0	1155.0	6.0	15.0	40.0	100.0	3676.0	380.29998779296875	36.86274337768555	94.3939208984375	13.72549057006836	
    2021-05-30 11:53:53.512	95.0	34.0	1444.75	9.0	29.5	40.0	100.0	3676.0	382.1000061035156	25.490196228027344	91.851806640625	8.235294342041016	
    2021-05-30 11:53:54.589	95.0	28.0	1537.25	10.0	-4.5	40.0	98.03921508789062	3676.0	383.1000061035156	15.686274528503418	95.5963134765625	7.058823585510254	
    2021-05-30 11:53:55.701	95.0	30.0	1311.75	8.0	-0.5	40.0	100.0	3676.0	383.70001220703125	16.078432083129883	94.1162109375	6.274509906768799	
    2021-05-30 11:53:56.775	95.0	34.0	1081.75	6.0	0.5	40.0	100.0	3676.0	384.1000061035156	17.254901885986328	97.55859375	5.882352828979492	
    2021-05-30 11:53:57.862	95.0	42.0	918.25	5.0	2.5	40.0	100.0	3676.0	384.5	19.60784339904785	98.44970703125	6.666666507720947	
    2021-05-30 11:53:59.002	95.0	43.0	929.5	2.0	18.5	40.0	100.0	3676.0	385.0	25.490196228027344	100.421142578125	9.411765098571777	
    2021-05-30 11:54:00.080	95.0	57.0	1055.75	3.0	20.5	40.0	97.64705657958984	3676.0	385.70001220703125	45.882354736328125	96.5301513671875	11.372549057006836	
    2021-05-30 11:54:01.165	95.0	55.0	1212.25	5.0	5.5	41.0	100.0	3676.0	386.79998779296875	34.509803771972656	96.7376708984375	12.549019813537598	
    2021-05-30 11:54:02.235	95.0	37.0	1411.5	1.0	0.0	40.0	100.0	3676.0	388.1000061035156	28.627450942993164	96.8292236328125	9.019607543945312	
    2021-05-30 11:54:03.319	95.0	26.0	1603.0	0.0	-3.0	40.0	100.0	3676.0	389.0	16.078432083129883	95.5078125	6.274509906768799	
    2021-05-30 11:54:04.397	95.0	29.0	1373.25	0.0	9.0	40.0	98.03921508789062	3676.0	389.5	14.901960372924805	93.78662109375	6.274509906768799	
    2021-05-30 11:54:05.481	95.0	32.0	1128.5	0.0	3.5	40.0	99.21568298339844	3676.0	389.79998779296875	16.078432083129883	97.0245361328125	5.882352828979492	
    2021-05-30 11:54:06.566	96.0	35.0	988.25	0.0	1.5	40.0	100.0	3676.0	390.0	18.039215087890625	97.9461669921875	5.882352828979492	
    2021-05-30 11:54:07.636	95.0	35.0	905.75	0.0	3.0	40.0	100.0	3676.0	390.20001220703125	18.823530197143555	98.876953125	6.274509906768799	
    2021-05-30 11:54:08.717	96.0	36.0	908.5	0.0	-1.0	41.0	100.0	3676.0	390.29998779296875	19.215686798095703	98.1658935546875	6.274509906768799	
    2021-05-30 11:54:09.796	96.0	38.0	893.25	0.0	5.5	41.0	100.0	3676.0	390.3999938964844	20.0	96.5240478515625	6.666666507720947	
    2021-05-30 11:54:10.877	96.0	39.0	917.5	0.0	-0.5	41.0	100.0	3676.0	390.5	21.176469802856445	99.5269775390625	7.058823585510254	
    2021-05-30 11:54:11.960	96.0	40.0	919.75	0.0	-1.0	41.0	100.0	3676.0	390.5	21.568628311157227	97.9339599609375	7.058823585510254	
    2021-05-30 11:54:13.037	96.0	69.0	925.75	0.0	0.0	41.0	100.0	3676.0	390.6000061035156	21.568628311157227	96.27685546875	9.411765098571777	
    2021-05-30 11:54:14.118	96.0	65.0	1322.0	0.0	-9.5	41.0	100.0	3676.0	391.3999938964844	30.58823585510254	98.8189697265625	14.901960372924805	
    2021-05-30 11:54:15.206	96.0	70.0	1365.75	2.0	8.0	41.0	100.0	3676.0	392.70001220703125	36.07843017578125	97.22900390625	15.686274528503418	
    2021-05-30 11:54:16.277	96.0	86.0	1368.0	7.0	25.0	41.0	100.0	3676.0	394.29998779296875	55.29411697387695	93.1243896484375	27.058822631835938	
    2021-05-30 11:54:17.358	96.0	73.0	1975.75	12.0	22.0	41.0	100.0	3676.0	399.0	48.235294342041016	95.4986572265625	27.843137741088867	
    2021-05-30 11:54:18.440	96.0	30.0	2860.0	18.0	30.0	41.0	100.0	3676.0	409.6000061035156	36.07843017578125	89.9993896484375	12.15686321258545	
    2021-05-30 11:54:19.516	96.0	83.0	2799.75	20.0	29.0	40.0	99.21568298339844	3676.0	411.3999938964844	33.33333206176758	89.9993896484375	19.215686798095703	
    2021-05-30 11:54:20.656	96.0	80.0	2179.25	23.0	-2.0	40.0	100.0	3676.0	419.29998779296875	56.47058868408203	94.81201171875	31.764705657958984	
    2021-05-30 11:54:21.736	96.0	77.0	2448.25	27.0	24.5	40.0	100.0	3676.0	433.70001220703125	52.94117736816406	93.3380126953125	31.372549057006836	
    2021-05-30 11:54:22.819	96.0	44.0	2859.0	32.0	-1.5	40.0	100.0	3676.0	446.8999938964844	17.254901885986328	89.9993896484375	15.29411792755127	
    2021-05-30 11:54:23.904	96.0	82.0	2101.75	33.0	27.0	39.0	100.0	3676.0	448.6000061035156	52.94117736816406	97.4884033203125	34.509803771972656	
    2021-05-30 11:54:24.976	96.0	61.0	2060.25	35.0	20.0	40.0	100.0	3676.0	456.6000061035156	51.764705657958984	96.4447021484375	20.0	
    2021-05-30 11:54:26.384	97.0	25.0	2234.25	38.0	5.5	40.0	99.21568298339844	3676.0	462.70001220703125	21.176469802856445	101.7608642578125	10.196078300476074	
    2021-05-30 11:54:27.531	97.0	25.0	2233.75	39.0	10.0	39.0	100.0	3676.0	465.20001220703125	14.509803771972656	100.0	10.588234901428223	
    2021-05-30 11:54:28.605	97.0	23.0	2250.25	39.0	20.5	39.0	100.0	3676.0	466.79998779296875	13.72549057006836	101.5350341796875	9.803921699523926	
    2021-05-30 11:54:29.685	96.0	22.0	2253.75	39.0	15.0	40.0	100.0	3676.0	467.79998779296875	14.117647171020508	100.3387451171875	9.803921699523926	
    2021-05-30 11:54:30.768	96.0	22.0	2238.5	38.0	6.5	40.0	100.0	3676.0	467.29998779296875	14.509803771972656	89.9993896484375	9.411765098571777	
    2021-05-30 11:54:31.844	96.0	23.0	2222.0	38.0	16.0	40.0	100.0	3676.0	466.29998779296875	13.72549057006836	89.9993896484375	9.803921699523926	
    2021-05-30 11:54:32.957	96.0	29.0	2189.75	38.0	8.0	40.0	100.0	3676.0	464.8999938964844	16.078432083129883	89.9993896484375	9.803921699523926	
    2021-05-30 11:54:34.066	96.0	27.0	1835.5	37.0	2.0	40.0	100.0	3676.0	463.6000061035156	14.117647171020508	89.9993896484375	6.666666507720947	
    2021-05-30 11:54:35.176	96.0	31.0	1277.75	37.0	17.5	40.0	100.0	3676.0	462.0	16.86274528503418	95.9991455078125	6.666666507720947	
    2021-05-30 11:54:36.257	95.0	33.0	1123.5	33.0	5.5	41.0	100.0	3676.0	461.1000061035156	17.254901885986328	101.0223388671875	6.274509906768799	
    2021-05-30 11:54:37.342	95.0	38.0	957.0	27.0	2.0	41.0	99.21568298339844	3676.0	460.3999938964844	20.784313201904297	101.9989013671875	7.058823585510254	
    2021-05-30 11:54:38.444	95.0	40.0	905.25	19.0	3.0	41.0	98.03921508789062	3676.0	459.3999938964844	21.960784912109375	102.9998779296875	7.450980186462402	
    2021-05-30 11:54:39.555	95.0	42.0	914.5	11.0	1.0	41.0	99.21568298339844	3676.0	458.5	23.13725471496582	104.1015625	7.450980186462402	
    2021-05-30 11:54:40.640	95.0	42.0	924.75	2.0	1.5	41.0	100.0	3676.0	457.6000061035156	23.13725471496582	101.666259765625	7.450980186462402	
    2021-05-30 11:54:41.715	95.0	42.0	921.0	0.0	0.0	41.0	100.0	3676.0	456.6000061035156	23.52941131591797	98.614501953125	7.450980186462402	
    2021-05-30 11:54:42.801	95.0	42.0	926.25	0.0	-0.5	41.0	99.21568298339844	3676.0	455.6000061035156	23.52941131591797	102.6580810546875	7.450980186462402	
    2021-05-30 11:54:43.878	94.0	43.0	921.0	0.0	1.5	41.0	100.0	3676.0	454.5	23.13725471496582	100.52490234375	7.450980186462402	
    2021-05-30 11:54:44.954	94.0	42.0	922.25	0.0	-1.5	41.0	100.0	3676.0	453.5	23.52941131591797	98.065185546875	7.450980186462402	
    2021-05-30 11:54:46.064	94.0	41.0	919.0	0.0	0.0	41.0	100.0	3676.0	452.3999938964844	23.13725471496582	100.7293701171875	7.450980186462402	
    2021-05-30 11:54:47.149	94.0	41.0	914.5	0.0	-1.5	41.0	99.21568298339844	3676.0	451.3999938964844	23.13725471496582	97.979736328125	7.450980186462402	
    2021-05-30 11:54:48.226	94.0	41.0	929.25	0.0	0.5	41.0	100.0	3676.0	450.3999938964844	23.13725471496582	100.7293701171875	7.450980186462402	
    2021-05-30 11:54:49.277	94.0	41.0	926.0	0.0	1.5	41.0	100.0	3676.0	449.3999938964844	23.13725471496582	97.9766845703125	7.450980186462402	
    2021-05-30 11:54:50.364	94.0	41.0	925.75	0.0	-1.5	41.0	100.0	3676.0	448.29998779296875	23.13725471496582	102.2796630859375	7.450980186462402	
    2021-05-30 11:54:51.439	94.0	41.0	921.25	0.0	0.5	41.0	100.0	3676.0	447.3999938964844	23.13725471496582	97.9522705078125	7.450980186462402	
    2021-05-30 11:54:52.485	94.0	41.0	922.5	0.0	1.0	41.0	100.0	3676.0	446.3999938964844	23.13725471496582	102.105712890625	7.450980186462402	
    2021-05-30 11:54:53.566	94.0	41.0	915.75	0.0	0.5	41.0	99.21568298339844	3676.0	445.3999938964844	23.13725471496582	97.9278564453125	7.450980186462402	
    2021-05-30 11:54:54.645	94.0	41.0	930.25	0.0	-1.0	41.0	100.0	3676.0	444.3999938964844	22.745098114013672	101.9012451171875	7.450980186462402	
    2021-05-30 11:54:55.730	94.0	41.0	920.0	0.0	0.5	41.0	100.0	3676.0	443.5	23.13725471496582	100.3662109375	7.450980186462402	
    2021-05-30 11:54:56.817	94.0	41.0	923.75	0.0	-1.5	41.0	100.0	3676.0	442.5	22.745098114013672	97.9949951171875	7.450980186462402	
    2021-05-30 11:54:57.885	94.0	42.0	922.5	0.0	2.5	41.0	100.0	3676.0	441.6000061035156	23.13725471496582	100.6988525390625	7.450980186462402	
    2021-05-30 11:54:58.964	94.0	42.0	923.75	0.0	1.0	41.0	100.0	3676.0	440.6000061035156	22.745098114013672	98.1475830078125	7.450980186462402	
    2021-05-30 11:55:00.046	94.0	42.0	920.75	0.0	-0.5	41.0	100.0	3676.0	439.70001220703125	22.745098114013672	100.9002685546875	7.450980186462402	
    2021-05-30 11:55:01.159	94.0	41.0	924.75	0.0	-0.5	41.0	100.0	3676.0	438.79998779296875	22.745098114013672	97.7783203125	7.450980186462402	
    2021-05-30 11:55:02.266	94.0	42.0	917.5	0.0	-1.0	41.0	100.0	3676.0	438.0	23.13725471496582	102.0233154296875	7.450980186462402	
    2021-05-30 11:55:03.346	94.0	41.0	918.25	0.0	1.5	41.0	100.0	3676.0	437.1000061035156	22.745098114013672	97.9278564453125	7.450980186462402	
    2021-05-30 11:55:04.395	95.0	42.0	920.0	0.0	-1.0	41.0	100.0	3676.0	436.29998779296875	22.745098114013672	102.0233154296875	7.450980186462402	
    2021-05-30 11:55:05.683	95.0	42.0	916.25	0.0	2.0	42.0	100.0	3676.0	435.5	22.745098114013672	97.991943359375	7.450980186462402	
    2021-05-30 11:55:06.947	95.0	42.0	926.25	0.0	-1.0	42.0	100.0	3676.0	434.3999938964844	22.745098114013672	102.23388671875	7.450980186462402	
    2021-05-30 11:55:08.028	95.0	42.0	915.5	0.0	0.0	42.0	100.0	3676.0	433.6000061035156	22.745098114013672	99.8687744140625	7.450980186462402	
    2021-05-30 11:55:09.106	95.0	40.0	925.75	0.0	-1.5	42.0	100.0	3676.0	432.8999938964844	22.745098114013672	101.4678955078125	7.450980186462402	
    2021-05-30 11:55:10.186	95.0	41.0	917.75	0.0	0.0	42.0	100.0	3676.0	432.1000061035156	22.745098114013672	100.054931640625	7.450980186462402	
    2021-05-30 11:55:11.273	95.0	43.0	924.0	0.0	1.0	42.0	100.0	3676.0	431.29998779296875	23.52941131591797	97.6593017578125	7.450980186462402	
    2021-05-30 11:55:12.347	95.0	43.0	905.25	0.0	-0.5	42.0	100.0	3676.0	430.6000061035156	23.52941131591797	101.959228515625	7.450980186462402	
    2021-05-30 11:55:13.428	95.0	62.0	913.0	0.0	-2.0	42.0	100.0	3676.0	429.8999938964844	29.019607543945312	97.7935791015625	11.764705657958984	
    2021-05-30 11:55:14.512	95.0	65.0	885.75	0.0	4.0	42.0	100.0	3676.0	429.6000061035156	34.90196228027344	101.6387939453125	11.372549057006836	
    2021-05-30 11:55:15.584	95.0	64.0	825.5	0.0	11.0	42.0	100.0	3676.0	429.3999938964844	43.92156982421875	99.2218017578125	11.372549057006836	
    2021-05-30 11:55:16.666	95.0	57.0	952.5	0.0	-2.0	42.0	100.0	3676.0	429.29998779296875	37.25490188598633	100.4486083984375	10.980392456054688	
    2021-05-30 11:55:17.746	95.0	55.0	1002.25	0.0	5.5	42.0	100.0	3676.0	429.20001220703125	33.33333206176758	99.06005859375	11.372549057006836	
    2021-05-30 11:55:18.824	95.0	54.0	1070.75	0.0	1.5	42.0	100.0	3676.0	429.1000061035156	33.72549057006836	98.6724853515625	10.980392456054688	
    2021-05-30 11:55:19.906	95.0	52.0	1039.75	0.0	8.0	42.0	100.0	3676.0	429.0	32.156864166259766	97.08251953125	10.588234901428223	
    2021-05-30 11:55:20.985	95.0	58.0	1040.0	0.0	11.0	42.0	100.0	3676.0	428.8999938964844	33.33333206176758	98.1475830078125	11.764705657958984	
    2021-05-30 11:55:22.033	95.0	57.0	1083.5	0.0	0.5	42.0	100.0	3676.0	428.8999938964844	34.117645263671875	99.774169921875	10.980392456054688	
    2021-05-30 11:55:23.124	95.0	71.0	1051.5	0.0	3.5	42.0	100.0	3676.0	428.8999938964844	51.764705657958984	95.843505859375	18.039215087890625	
    2021-05-30 11:55:24.197	95.0	75.0	1954.0	0.0	20.0	42.0	100.0	3676.0	430.5	45.09803771972656	96.868896484375	23.52941131591797	
    2021-05-30 11:55:25.274	95.0	72.0	2026.0	8.0	28.0	42.0	100.0	3676.0	433.79998779296875	49.80392074584961	97.3236083984375	24.705883026123047	
    2021-05-30 11:55:26.353	94.0	35.0	2215.0	14.0	-2.0	42.0	100.0	3676.0	439.8999938964844	40.0	99.200439453125	13.333333015441895	
    2021-05-30 11:55:27.499	94.0	61.0	2529.5	17.0	2.0	41.0	100.0	3676.0	441.3999938964844	30.58823585510254	89.9993896484375	16.47058868408203	
    2021-05-30 11:55:28.582	93.0	88.0	1799.75	19.0	-6.5	41.0	100.0	3676.0	442.6000061035156	57.25490188598633	100.54931640625	45.09803771972656	
    2021-05-30 11:55:29.656	93.0	86.0	2119.5	23.0	18.0	42.0	100.0	3676.0	453.3999938964844	59.60784149169922	96.8017578125	37.25490188598633	
    2021-05-30 11:55:30.767	93.0	44.0	2587.75	29.0	23.5	42.0	100.0	3676.0	473.20001220703125	37.64706039428711	89.9993896484375	11.372549057006836	
    2021-05-30 11:55:31.863	93.0	71.0	2032.75	31.0	6.5	41.0	97.64705657958984	3676.0	474.70001220703125	32.94117736816406	89.9993896484375	16.078432083129883	
    2021-05-30 11:55:32.961	92.0	74.0	1897.75	32.0	25.5	41.0	100.0	3676.0	476.5	47.843135833740234	98.1536865234375	23.921567916870117	
    2021-05-30 11:55:34.035	92.0	52.0	2035.25	35.0	26.5	42.0	100.0	3676.0	480.5	36.47058868408203	103.729248046875	16.47058868408203	
    2021-05-30 11:55:35.117	92.0	44.0	2133.25	37.0	15.5	41.0	100.0	3676.0	483.20001220703125	23.13725471496582	98.59619140625	11.764705657958984	
    2021-05-30 11:55:36.196	92.0	49.0	2171.25	37.0	32.0	41.0	99.21568298339844	3676.0	485.20001220703125	29.41176414489746	104.6722412109375	16.47058868408203	
    2021-05-30 11:55:37.275	92.0	59.0	2179.75	37.0	10.5	41.0	100.0	3676.0	485.8999938964844	31.764705657958984	100.0	15.29411792755127	
    2021-05-30 11:55:38.329	92.0	85.0	1648.5	38.0	21.0	41.0	100.0	3676.0	487.3999938964844	57.64706039428711	98.297119140625	34.90196228027344	
    2021-05-30 11:55:39.404	91.0	85.0	1646.75	39.0	14.5	42.0	100.0	3676.0	489.79998779296875	54.509803771972656	99.27978515625	27.058822631835938	
    2021-05-30 11:55:40.485	91.0	83.0	1739.0	42.0	20.0	42.0	100.0	3676.0	492.8999938964844	52.156864166259766	98.431396484375	26.66666603088379	
    2021-05-30 11:55:41.595	91.0	82.0	1820.75	44.0	23.0	42.0	100.0	3676.0	496.6000061035156	56.47058868408203	103.2440185546875	31.764705657958984	
    2021-05-30 11:55:42.683	91.0	81.0	1880.5	45.0	13.5	42.0	100.0	3676.0	501.5	53.72549057006836	98.69384765625	29.41176414489746	
    2021-05-30 11:55:43.754	91.0	79.0	1917.5	46.0	22.0	42.0	100.0	3676.0	506.20001220703125	54.117645263671875	101.26953125	27.45098114013672	
    2021-05-30 11:55:44.836	91.0	76.0	1963.25	47.0	23.5	42.0	100.0	3676.0	510.29998779296875	50.98039245605469	103.9764404296875	25.490196228027344	
    2021-05-30 11:55:46.064	90.0	73.0	2028.25	49.0	24.0	42.0	100.0	3676.0	514.2999877929688	49.411766052246094	106.451416015625	24.3137264251709	
    2021-05-30 11:55:47.354	90.0	60.0	2084.25	50.0	25.0	42.0	100.0	3677.0	519.2999877929688	43.52941131591797	104.3304443359375	19.215686798095703	
    2021-05-30 11:55:48.433	90.0	40.0	2137.75	51.0	28.5	42.0	100.0	3677.0	521.5	32.94117736816406	99.4140625	14.509803771972656	
    2021-05-30 11:55:49.519	90.0	29.0	2110.75	51.0	5.5	41.0	100.0	3677.0	523.2000122070312	19.60784339904785	102.850341796875	10.980392456054688	
    2021-05-30 11:55:50.597	90.0	24.0	2000.5	48.0	18.0	41.0	100.0	3677.0	523.7000122070312	14.117647171020508	104.4677734375	8.627450942993164	
    2021-05-30 11:55:51.677	90.0	23.0	2037.25	49.0	20.5	42.0	100.0	3677.0	523.7000122070312	13.333333015441895	104.681396484375	9.019607543945312	
    2021-05-30 11:55:52.782	90.0	24.0	1990.5	48.0	11.0	42.0	100.0	3677.0	523.2000122070312	13.333333015441895	104.998779296875	9.019607543945312	
    2021-05-30 11:55:53.866	90.0	26.0	1939.5	46.0	7.0	42.0	99.21568298339844	3677.0	521.0	13.72549057006836	89.9993896484375	8.235294342041016	
    2021-05-30 11:55:54.976	89.0	25.0	1872.75	45.0	7.0	42.0	100.0	3677.0	517.9000244140625	13.333333015441895	89.9993896484375	7.843137264251709	
    2021-05-30 11:55:56.055	89.0	26.0	1824.75	44.0	7.0	42.0	100.0	3677.0	514.4000244140625	13.333333015441895	89.9993896484375	7.843137264251709	
    2021-05-30 11:55:57.145	89.0	52.0	1790.25	42.0	28.0	43.0	100.0	3677.0	511.20001220703125	29.41176414489746	89.9993896484375	14.509803771972656	
    2021-05-30 11:55:58.218	89.0	55.0	1754.75	42.0	29.5	43.0	100.0	3677.0	508.0	29.80392074584961	89.9993896484375	14.509803771972656	
    2021-05-30 11:55:59.297	88.0	50.0	1828.25	43.0	31.5	43.0	99.21568298339844	3677.0	504.8999938964844	29.80392074584961	100.1556396484375	14.509803771972656	
    2021-05-30 11:56:00.378	88.0	45.0	1872.25	45.0	33.5	43.0	100.0	3677.0	504.1000061035156	27.45098114013672	98.1201171875	13.72549057006836	
    2021-05-30 11:56:01.487	88.0	53.0	1906.75	46.0	35.5	43.0	100.0	3677.0	503.20001220703125	29.41176414489746	94.7723388671875	14.509803771972656	
    2021-05-30 11:56:02.537	88.0	51.0	1987.75	47.0	35.0	43.0	100.0	3677.0	502.70001220703125	27.843137741088867	96.4996337890625	14.901960372924805	
    2021-05-30 11:56:03.618	88.0	47.0	1979.25	48.0	35.0	43.0	100.0	3677.0	502.20001220703125	27.45098114013672	97.3968505859375	14.901960372924805	
    2021-05-30 11:56:04.694	88.0	43.0	2026.25	49.0	35.5	43.0	100.0	3677.0	501.79998779296875	26.66666603088379	101.1962890625	13.72549057006836	
    2021-05-30 11:56:05.807	88.0	30.0	2011.25	49.0	5.5	43.0	100.0	3677.0	501.5	20.784313201904297	100.81787109375	10.980392456054688	
    2021-05-30 11:56:07.223	89.0	62.0	1974.5	48.0	15.5	43.0	100.0	3677.0	500.6000061035156	32.94117736816406	101.5960693359375	16.86274528503418	
    2021-05-30 11:56:08.300	89.0	71.0	1976.5	48.0	30.0	43.0	100.0	3677.0	500.6000061035156	41.960784912109375	103.4454345703125	20.784313201904297	
    2021-05-30 11:56:09.379	89.0	60.0	2022.75	48.0	28.0	43.0	97.64705657958984	3677.0	501.20001220703125	41.960784912109375	100.3936767578125	18.431371688842773	
    2021-05-30 11:56:10.456	89.0	43.0	2055.25	49.0	16.5	43.0	100.0	3677.0	502.29998779296875	32.156864166259766	98.8525390625	14.509803771972656	
    2021-05-30 11:56:11.536	90.0	30.0	2040.25	49.0	5.0	43.0	99.21568298339844	3677.0	503.3999938964844	21.568628311157227	103.0731201171875	11.372549057006836	
    2021-05-30 11:56:12.617	90.0	24.0	2014.0	48.0	14.5	43.0	99.21568298339844	3677.0	503.70001220703125	14.509803771972656	100.067138671875	9.019607543945312	
    2021-05-30 11:56:13.698	90.0	25.0	1985.25	47.0	21.0	43.0	100.0	3677.0	503.5	13.72549057006836	102.8717041015625	9.019607543945312	
    2021-05-30 11:56:14.774	90.0	65.0	1947.0	46.0	14.5	43.0	99.21568298339844	3677.0	503.79998779296875	37.25490188598633	102.5543212890625	19.215686798095703	
    2021-05-30 11:56:15.892	90.0	53.0	1960.0	47.0	29.0	43.0	100.0	3677.0	504.70001220703125	35.686275482177734	97.2808837890625	16.078432083129883	
    2021-05-30 11:56:16.965	90.0	38.0	1961.5	47.0	2.5	43.0	100.0	3677.0	505.8999938964844	26.27450942993164	98.7213134765625	12.549019813537598	
    2021-05-30 11:56:18.044	90.0	29.0	1919.0	46.0	6.0	43.0	100.0	3677.0	506.6000061035156	18.823530197143555	101.8768310546875	10.196078300476074	
    2021-05-30 11:56:19.094	90.0	26.0	1900.0	45.0	22.0	43.0	99.21568298339844	3677.0	506.6000061035156	13.72549057006836	103.3660888671875	8.627450942993164	
    2021-05-30 11:56:20.177	91.0	45.0	1862.0	44.0	16.5	43.0	100.0	3677.0	506.20001220703125	13.72549057006836	104.72412109375	15.29411792755127	
    2021-05-30 11:56:21.258	90.0	55.0	1880.0	44.0	29.5	43.0	100.0	3677.0	506.3999938964844	29.41176414489746	104.443359375	14.509803771972656	
    2021-05-30 11:56:22.333	90.0	89.0	1840.0	44.0	32.0	44.0	100.0	3677.0	506.70001220703125	29.80392074584961	100.4302978515625	35.29411697387695	
    2021-05-30 11:56:23.421	90.0	90.0	1865.0	44.0	14.0	44.0	100.0	3677.0	508.0	65.49019622802734	102.1728515625	43.13725662231445	
    2021-05-30 11:56:24.495	90.0	83.0	1945.25	47.0	15.5	44.0	100.0	3677.0	512.5	60.7843132019043	102.8045654296875	34.90196228027344	
    2021-05-30 11:56:25.575	90.0	82.0	2016.0	48.0	18.5	43.0	100.0	3677.0	518.4000244140625	59.60784149169922	100.1007080078125	32.156864166259766	
    2021-05-30 11:56:26.986	90.0	79.0	2069.25	50.0	20.5	43.0	100.0	3677.0	526.2999877929688	58.431373596191406	100.1068115234375	30.19607925415039	
    2021-05-30 11:56:28.070	89.0	75.0	2138.5	51.0	23.0	43.0	100.0	3677.0	532.7999877929688	50.98039245605469	98.44970703125	25.882352828979492	
    2021-05-30 11:56:29.148	89.0	85.0	2160.5	52.0	24.0	43.0	100.0	3677.0	539.0	65.49019622802734	99.151611328125	49.80392074584961	
    2021-05-30 11:56:30.225	89.0	77.0	2212.5	53.0	15.5	43.0	100.0	3677.0	549.2000122070312	65.49019622802734	95.2178955078125	34.117645263671875	
    2021-05-30 11:56:31.305	89.0	59.0	2253.75	54.0	27.0	43.0	100.0	3677.0	556.2000122070312	42.74509811401367	95.355224609375	20.0	
    2021-05-30 11:56:32.387	89.0	42.0	2275.0	55.0	37.5	42.0	100.0	3677.0	558.5	27.45098114013672	103.8299560546875	14.509803771972656	
    2021-05-30 11:56:33.465	89.0	39.0	2257.5	54.0	39.0	42.0	100.0	3677.0	559.5	23.921567916870117	104.0863037109375	13.72549057006836	
